id,category,sub_category,question,answer,source
474,PCOS & Hormonal Health,Myths about PCOS & hormones,Is PCOS just an excuse for being lazy or overweight?,No. It is a recognised hormonal condition with measurable hormone changes and real linked risks including diabetes and heart disease. Health workers are advised to avoid weight stigma when discussing it. Dismissing it is not medically accurate.,https://academic.oup.com/jcem/article/108/10/2447/7242360
475,PCOS & Hormonal Health,Myths about PCOS & hormones,Is irregular bleeding just a normal part of being a woman?,No. Timely diagnosis and treatment of menstrual difficulties is part of what menstrual health means. Irregular cycles have causes that can be found and often treated. It should not simply be endured.,https://www.who.int/news-room/fact-sheets/detail/menstrual-health
476,PCOS & Hormonal Health,Myths about PCOS & hormones,Is period pain something all women must simply bear?,"No. More than two in three women who menstruate experience pain, but that does not make treatment unnecessary. Access to diagnosis and treatment for menstrual difficulties is part of proper health care. Ask for help.",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
477,PCOS & Hormonal Health,Myths about PCOS & hormones,Is talking about periods shameful?,No. Freedom from menstruation-related stigma is one of the recognised parts of menstrual health. Doctors treat periods as an ordinary medical matter. Speaking openly gets you better care.,https://www.who.int/news-room/fact-sheets/detail/menstrual-health
478,PCOS & Hormonal Health,Myths about PCOS & hormones,Are ovarian cysts in PCOS dangerous growths?,"The small structures seen on a scan in PCOS are follicles, not disease cysts, despite the condition's name. This is why the finding is counted rather than treated as growths. Your doctor can explain your own scan.",https://academic.oup.com/jcem/article/108/10/2447/7242360
479,PCOS & Hormonal Health,Myths about PCOS & hormones,Does PCOS always need an operation?,"No. PCOS is managed with lifestyle measures and medicines, with fertility treatments where needed. Surgery is not the standard approach. Discuss the options with a doctor.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
480,PCOS & Hormonal Health,Myths about PCOS & hormones,Can herbal remedies cure PCOS?,"There is no cure for PCOS, so no remedy can cure it. Some products may interact with treatments or be unsafe. Tell your doctor about anything you are taking and rely on assessed treatment.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
481,PCOS & Hormonal Health,Myths about PCOS & hormones,Should I take a medicine that helped my friend's PCOS?,No. Treatments in PCOS are chosen after tests and depend on your particular findings and plans. The same symptoms can arise from different causes. Never take a prescribed medicine that was not prescribed for you.,https://academic.oup.com/jcem/article/108/10/2447/7242360
482,PCOS & Hormonal Health,Myths about PCOS & hormones,Does taking contraceptive pills for PCOS cause infertility later?,Combined hormonal contraceptive tablets are among the recognised treatments used in PCOS to regulate cycles. Whether they suit you is a medical decision. Discuss any concerns with your doctor rather than stopping treatment on hearsay.,https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
483,PCOS & Hormonal Health,Myths about PCOS & hormones,"If my periods come, does that mean my PCOS is gone?","No. Bleeding can occur without an egg being released, and the linked risks to blood sugar, blood pressure and the womb remain. This is why follow-up continues regardless. Keep your check-ups.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
484,PCOS & Hormonal Health,Myths about PCOS & hormones,Does everyone with irregular periods have PCOS?,"No. Endometriosis, adenomyosis, fibroids, bleeding disorders, premenstrual conditions and early loss of ovary function can all disturb periods. PCOS is one cause among several. Only assessment can tell which applies.",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
485,PCOS & Hormonal Health,Myths about PCOS & hormones,Can I diagnose my own PCOS from symptoms online?,"No. Diagnosis needs at least two specific findings and exclusion of other causes, which requires tests. Self-diagnosis often misses another treatable condition. Go for a proper assessment.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
486,PCOS & Hormonal Health,Myths about PCOS & hormones,Is PCOS only a problem for women who want children?,"No. It is linked with diabetes, high blood pressure, high cholesterol, heart disease, sleep problems, liver problems and changes in the womb lining. These affect every woman with the condition. Care is needed regardless of your family plans.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
487,PCOS & Hormonal Health,Myths about PCOS & hormones,Does facial hair mean a woman is unfeminine?,"Unwanted hair growth in PCOS is caused by hormone levels, not by anything about a woman's character or worth. It is a medical symptom with treatments available. Body image distress from it is recognised and can be supported.",https://academic.oup.com/jcem/article/108/10/2447/7242360
488,PCOS & Hormonal Health,Myths about PCOS & hormones,Is acne caused by poor cleanliness?,No. Acne in PCOS results from raised male-type hormones increasing oil in the skin. Washing more will not resolve it. Treating the hormonal cause is the medical approach.,https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
489,PCOS & Hormonal Health,Myths about PCOS & hormones,Is anaemia just weakness that women should expect?,"No. Anaemia is a measurable condition affecting around three in ten non-pregnant women and nearly four in ten pregnant women worldwide, and it is treatable. It causes real harm if ignored. Ask for a blood test.",https://www.who.int/news-room/fact-sheets/detail/anaemia
490,PCOS & Hormonal Health,Myths about PCOS & hormones,Do I need to be married before a doctor will check my hormones?,"Assessment for PCOS is based on your symptoms and health risks, not your marital status. The condition affects blood sugar, heart and womb health regardless. You are entitled to be assessed.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
491,PCOS & Hormonal Health,Myths about PCOS & hormones,Is it too late to get diagnosed if I have had symptoms for years?,"No. Because around seven in ten women with PCOS are never diagnosed, many are diagnosed after years of symptoms. Diagnosis still allows the linked risks to be checked and managed. Go now rather than waiting longer.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
492,PCOS & Hormonal Health,Myths about PCOS & hormones,Will a scan alone tell me if I have PCOS?,No. A scan finding is only one of three possible criteria and cannot diagnose PCOS alone. In adults it may not even be needed. Diagnosis needs the full assessment.,https://academic.oup.com/jcem/article/108/10/2447/7242360
493,PCOS & Hormonal Health,Myths about PCOS & hormones,Should my teenage daughter have a scan to check for PCOS?,"No, an ovary scan is not recommended for diagnosing PCOS in adolescents, because the ovaries commonly look that way at that age. Doctors assess teenagers differently and may reassess later. Take her to be seen, but expect a different approach.",https://academic.oup.com/jcem/article/108/10/2447/7242360
494,PCOS & Hormonal Health,Myths about PCOS & hormones,Is it normal for cycles to be irregular for years after they start?,"Cycles can take time to settle after periods begin, and this is why doctors are cautious about diagnosing PCOS in adolescents. That does not mean symptoms should be ignored. She should still be assessed and helped.",https://academic.oup.com/jcem/article/108/10/2447/7242360
495,PCOS & Hormonal Health,Myths about PCOS & hormones,Does stress alone cause PCOS?,"No. PCOS involves raised male-type hormone levels and is a distinct hormonal condition. Stress can affect cycles, which is one reason other causes are excluded before diagnosis. Only assessment can separate them.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
496,PCOS & Hormonal Health,Myths about PCOS & hormones,Can PCOS be passed to my children?,"PCOS is a hormonal condition and the exact reasons it develops are not fully established. What is clear is that daughters with symptoms should be assessed, with the caution doctors apply at that age. Mention your own diagnosis when she is seen.",https://academic.oup.com/jcem/article/108/10/2447/7242360
